Fra_dato;Mængde;Måleenhed;Kvalitet;Type
28/02/2023 14.00;0;KWH;Målt;Tidsserie
28/02/2023 15.00;0;KWH;Målt;Tidsserie
28/02/2023 16.00;0;KWH;Målt;Tidsserie
28/02/2023 17.00;00.08;KWH;Målt;Tidsserie
28/02/2023 18.00;00.41;KWH;Målt;Tidsserie
28/02/2023 19.00;00.39;KWH;Målt;Tidsserie
28/02/2023 20.00;00.37;KWH;Målt;Tidsserie
28/02/2023 21.00;00.35;KWH;Målt;Tidsserie
28/02/2023 22.00;00.37;KWH;Målt;Tidsserie
28/02/2023 23.00;00.11;KWH;Målt;Tidsserie
01/03/2023 00.00;00.13;KWH;Målt;Tidsserie
01/03/2023 01.00;00.11;KWH;Målt;Tidsserie
01/03/2023 02.00;00.12;KWH;Målt;Tidsserie
01/03/2023 03.00;00.12;KWH;Målt;Tidsserie
01/03/2023 04.00;00.13;KWH;Målt;Tidsserie
01/03/2023 05.00;00.12;KWH;Målt;Tidsserie
01/03/2023 06.00;00.17;KWH;Målt;Tidsserie
01/03/2023 07.00;00.19;KWH;Målt;Tidsserie
01/03/2023 08.00;00.03;KWH;Målt;Tidsserie
01/03/2023 09.00;00.03;KWH;Målt;Tidsserie
01/03/2023 10.00;00.02;KWH;Målt;Tidsserie
01/03/2023 11.00;0;KWH;Målt;Tidsserie
01/03/2023 12.00;0;KWH;Målt;Tidsserie
01/03/2023 13.00;0;KWH;Målt;Tidsserie
01/03/2023 14.00;0;KWH;Målt;Tidsserie
01/03/2023 15.00;0;KWH;Målt;Tidsserie
01/03/2023 16.00;0;KWH;Målt;Tidsserie
01/03/2023 17.00;00.34;KWH;Målt;Tidsserie
01/03/2023 18.00;0.106944444444444;KWH;Målt;Tidsserie
01/03/2023 19.00;00.46;KWH;Målt;Tidsserie
01/03/2023 20.00;00.36;KWH;Målt;Tidsserie
01/03/2023 21.00;00.39;KWH;Målt;Tidsserie
01/03/2023 22.00;00.37;KWH;Målt;Tidsserie
01/03/2023 23.00;00.13;KWH;Målt;Tidsserie
02/03/2023 00.00;00.13;KWH;Målt;Tidsserie
02/03/2023 01.00;00.14;KWH;Målt;Tidsserie
02/03/2023 02.00;00.15;KWH;Målt;Tidsserie
02/03/2023 03.00;00.14;KWH;Målt;Tidsserie
02/03/2023 04.00;00.12;KWH;Målt;Tidsserie
02/03/2023 05.00;00.13;KWH;Målt;Tidsserie
02/03/2023 06.00;00.19;KWH;Målt;Tidsserie
02/03/2023 07.00;00.16;KWH;Målt;Tidsserie
02/03/2023 08.00;00.13;KWH;Målt;Tidsserie
02/03/2023 09.00;00.06;KWH;Målt;Tidsserie
02/03/2023 10.00;00.01;KWH;Målt;Tidsserie
02/03/2023 11.00;0;KWH;Målt;Tidsserie
02/03/2023 12.00;00.04;KWH;Målt;Tidsserie
02/03/2023 13.00;0;KWH;Målt;Tidsserie
02/03/2023 14.00;0;KWH;Målt;Tidsserie
02/03/2023 15.00;00.07;KWH;Målt;Tidsserie
02/03/2023 16.00;00.15;KWH;Målt;Tidsserie
02/03/2023 17.00;0.0652777777777778;KWH;Målt;Tidsserie
02/03/2023 18.00;0.0680555555555555;KWH;Målt;Tidsserie
02/03/2023 19.00;00.43;KWH;Målt;Tidsserie
02/03/2023 20.00;00.41;KWH;Målt;Tidsserie
02/03/2023 21.00;00.34;KWH;Målt;Tidsserie
02/03/2023 22.00;00.14;KWH;Målt;Tidsserie
02/03/2023 23.00;00.01;KWH;Målt;Tidsserie
03/03/2023 00.00;00.13;KWH;Målt;Tidsserie
03/03/2023 01.00;00.12;KWH;Målt;Tidsserie
03/03/2023 02.00;00.11;KWH;Målt;Tidsserie
03/03/2023 03.00;00.13;KWH;Målt;Tidsserie
03/03/2023 04.00;00.13;KWH;Målt;Tidsserie
03/03/2023 05.00;00.13;KWH;Målt;Tidsserie
03/03/2023 06.00;00.18;KWH;Målt;Tidsserie
03/03/2023 07.00;00.18;KWH;Målt;Tidsserie
03/03/2023 08.00;00.07;KWH;Målt;Tidsserie
03/03/2023 09.00;00.01;KWH;Målt;Tidsserie
03/03/2023 10.00;00.02;KWH;Målt;Tidsserie
03/03/2023 11.00;0;KWH;Målt;Tidsserie
03/03/2023 12.00;0;KWH;Målt;Tidsserie
03/03/2023 13.00;00.03;KWH;Målt;Tidsserie
03/03/2023 14.00;0.0472222222222222;KWH;Målt;Tidsserie
03/03/2023 15.00;00.03;KWH;Målt;Tidsserie
03/03/2023 16.00;0;KWH;Målt;Tidsserie
03/03/2023 17.00;00.11;KWH;Målt;Tidsserie
03/03/2023 18.00;0.0548611111111111;KWH;Målt;Tidsserie
03/03/2023 19.00;00.39;KWH;Målt;Tidsserie
03/03/2023 20.00;00.42;KWH;Målt;Tidsserie
03/03/2023 21.00;00.41;KWH;Målt;Tidsserie
03/03/2023 22.00;00.04;KWH;Målt;Tidsserie
03/03/2023 23.00;00.36;KWH;Målt;Tidsserie
04/03/2023 00.00;00.39;KWH;Målt;Tidsserie
04/03/2023 01.00;00.39;KWH;Målt;Tidsserie
04/03/2023 02.00;00.44;KWH;Målt;Tidsserie
04/03/2023 03.00;00.44;KWH;Målt;Tidsserie
04/03/2023 04.00;00.16;KWH;Målt;Tidsserie
04/03/2023 05.00;00.16;KWH;Målt;Tidsserie
04/03/2023 06.00;00.11;KWH;Målt;Tidsserie
04/03/2023 07.00;00.12;KWH;Målt;Tidsserie
04/03/2023 08.00;00.01;KWH;Målt;Tidsserie
04/03/2023 09.00;0;KWH;Målt;Tidsserie
04/03/2023 10.00;0;KWH;Målt;Tidsserie
04/03/2023 11.00;0;KWH;Målt;Tidsserie
04/03/2023 12.00;0;KWH;Målt;Tidsserie
04/03/2023 13.00;0;KWH;Målt;Tidsserie
04/03/2023 14.00;0;KWH;Målt;Tidsserie
04/03/2023 15.00;00.01;KWH;Målt;Tidsserie
04/03/2023 16.00;00.05;KWH;Målt;Tidsserie
04/03/2023 17.00;00.28;KWH;Målt;Tidsserie
04/03/2023 18.00;00.14;KWH;Målt;Tidsserie
04/03/2023 19.00;00.15;KWH;Målt;Tidsserie
04/03/2023 20.00;00.14;KWH;Målt;Tidsserie
04/03/2023 21.00;00.29;KWH;Målt;Tidsserie
04/03/2023 22.00;00.36;KWH;Målt;Tidsserie
04/03/2023 23.00;00.39;KWH;Målt;Tidsserie
05/03/2023 00.00;00.41;KWH;Målt;Tidsserie
05/03/2023 01.00;00.39;KWH;Målt;Tidsserie
05/03/2023 02.00;00.41;KWH;Målt;Tidsserie
05/03/2023 03.00;00.41;KWH;Målt;Tidsserie
05/03/2023 04.00;00.42;KWH;Målt;Tidsserie
05/03/2023 05.00;00.15;KWH;Målt;Tidsserie
05/03/2023 06.00;00.16;KWH;Målt;Tidsserie
05/03/2023 07.00;00.05;KWH;Målt;Tidsserie
05/03/2023 08.00;00.53;KWH;Målt;Tidsserie
05/03/2023 09.00;01.51;KWH;Målt;Tidsserie
05/03/2023 10.00;00.05;KWH;Målt;Tidsserie
05/03/2023 11.00;00.22;KWH;Målt;Tidsserie
05/03/2023 12.00;0;KWH;Målt;Tidsserie
05/03/2023 13.00;00.51;KWH;Målt;Tidsserie
05/03/2023 14.00;00.43;KWH;Målt;Tidsserie
05/03/2023 15.00;00.37;KWH;Målt;Tidsserie
05/03/2023 16.00;0;KWH;Målt;Tidsserie
05/03/2023 17.00;00.23;KWH;Målt;Tidsserie
05/03/2023 18.00;01.04;KWH;Målt;Tidsserie
05/03/2023 19.00;00.42;KWH;Målt;Tidsserie
05/03/2023 20.00;00.37;KWH;Målt;Tidsserie
05/03/2023 21.00;00.42;KWH;Målt;Tidsserie
05/03/2023 22.00;00.16;KWH;Målt;Tidsserie
05/03/2023 23.00;00.12;KWH;Målt;Tidsserie
06/03/2023 00.00;00.13;KWH;Målt;Tidsserie
06/03/2023 01.00;00.14;KWH;Målt;Tidsserie
06/03/2023 02.00;00.13;KWH;Målt;Tidsserie
06/03/2023 03.00;00.14;KWH;Målt;Tidsserie
06/03/2023 04.00;00.14;KWH;Målt;Tidsserie
06/03/2023 05.00;00.14;KWH;Målt;Tidsserie
06/03/2023 06.00;00.17;KWH;Målt;Tidsserie
06/03/2023 07.00;00.06;KWH;Målt;Tidsserie
06/03/2023 08.00;00.01;KWH;Målt;Tidsserie
06/03/2023 09.00;00.03;KWH;Målt;Tidsserie
06/03/2023 10.00;0;KWH;Målt;Tidsserie
06/03/2023 11.00;0;KWH;Målt;Tidsserie
06/03/2023 12.00;0;KWH;Målt;Tidsserie
06/03/2023 13.00;0;KWH;Målt;Tidsserie
06/03/2023 14.00;0;KWH;Målt;Tidsserie
06/03/2023 15.00;0;KWH;Målt;Tidsserie
06/03/2023 16.00;00.02;KWH;Målt;Tidsserie
06/03/2023 17.00;00.18;KWH;Målt;Tidsserie
06/03/2023 18.00;0.101388888888889;KWH;Målt;Tidsserie
06/03/2023 19.00;00.04;KWH;Målt;Tidsserie
06/03/2023 20.00;01.13;KWH;Målt;Tidsserie
06/03/2023 21.00;0.0666666666666667;KWH;Målt;Tidsserie
06/03/2023 22.00;00.04;KWH;Målt;Tidsserie
06/03/2023 23.00;00.13;KWH;Målt;Tidsserie
07/03/2023 00.00;00.13;KWH;Målt;Tidsserie
07/03/2023 01.00;00.13;KWH;Målt;Tidsserie
07/03/2023 02.00;00.12;KWH;Målt;Tidsserie
07/03/2023 03.00;00.12;KWH;Målt;Tidsserie
07/03/2023 04.00;00.12;KWH;Målt;Tidsserie
07/03/2023 05.00;00.13;KWH;Målt;Tidsserie
07/03/2023 06.00;00.22;KWH;Målt;Tidsserie
07/03/2023 07.00;00.18;KWH;Målt;Tidsserie
07/03/2023 08.00;00.04;KWH;Målt;Tidsserie
07/03/2023 09.00;0;KWH;Målt;Tidsserie
07/03/2023 10.00;0;KWH;Målt;Tidsserie
07/03/2023 11.00;0;KWH;Målt;Tidsserie
07/03/2023 12.00;00.02;KWH;Målt;Tidsserie
07/03/2023 13.00;00.04;KWH;Målt;Tidsserie
07/03/2023 14.00;00.05;KWH;Målt;Tidsserie
07/03/2023 15.00;00.22;KWH;Målt;Tidsserie
07/03/2023 16.00;00.15;KWH;Målt;Tidsserie
07/03/2023 17.00;01.28;KWH;Målt;Tidsserie
07/03/2023 18.00;01.57;KWH;Målt;Tidsserie
07/03/2023 19.00;00.44;KWH;Målt;Tidsserie
07/03/2023 20.00;00.56;KWH;Målt;Tidsserie
07/03/2023 21.00;00.42;KWH;Målt;Tidsserie
07/03/2023 22.00;00.37;KWH;Målt;Tidsserie
07/03/2023 23.00;00.15;KWH;Målt;Tidsserie
08/03/2023 00.00;00.15;KWH;Målt;Tidsserie
08/03/2023 01.00;00.15;KWH;Målt;Tidsserie
08/03/2023 02.00;00.14;KWH;Målt;Tidsserie
08/03/2023 03.00;00.15;KWH;Målt;Tidsserie
08/03/2023 04.00;00.15;KWH;Målt;Tidsserie
08/03/2023 05.00;00.19;KWH;Målt;Tidsserie
08/03/2023 06.00;00.22;KWH;Målt;Tidsserie
08/03/2023 07.00;00.29;KWH;Målt;Tidsserie
08/03/2023 08.00;00.02;KWH;Målt;Tidsserie
08/03/2023 09.00;00.01;KWH;Målt;Tidsserie
08/03/2023 10.00;0;KWH;Målt;Tidsserie
08/03/2023 11.00;0;KWH;Målt;Tidsserie
08/03/2023 12.00;0;KWH;Målt;Tidsserie
08/03/2023 13.00;0;KWH;Målt;Tidsserie
08/03/2023 14.00;0;KWH;Målt;Tidsserie
08/03/2023 15.00;00.24;KWH;Målt;Tidsserie
08/03/2023 16.00;00.03;KWH;Målt;Tidsserie
08/03/2023 17.00;0.0465277777777778;KWH;Målt;Tidsserie
08/03/2023 18.00;01.06;KWH;Målt;Tidsserie
08/03/2023 19.00;0.0430555555555556;KWH;Målt;Tidsserie
08/03/2023 20.00;00.39;KWH;Målt;Tidsserie
08/03/2023 21.00;00.38;KWH;Målt;Tidsserie
08/03/2023 22.00;00.35;KWH;Målt;Tidsserie
08/03/2023 23.00;00.12;KWH;Målt;Tidsserie
09/03/2023 00.00;00.15;KWH;Målt;Tidsserie
09/03/2023 01.00;00.12;KWH;Målt;Tidsserie
09/03/2023 02.00;00.14;KWH;Målt;Tidsserie
09/03/2023 03.00;00.13;KWH;Målt;Tidsserie
09/03/2023 04.00;00.13;KWH;Målt;Tidsserie
09/03/2023 05.00;00.18;KWH;Målt;Tidsserie
09/03/2023 06.00;00.17;KWH;Målt;Tidsserie
09/03/2023 07.00;00.01;KWH;Målt;Tidsserie
09/03/2023 08.00;00.01;KWH;Målt;Tidsserie
09/03/2023 09.00;00.02;KWH;Målt;Tidsserie
09/03/2023 10.00;00.05;KWH;Målt;Tidsserie
09/03/2023 11.00;0;KWH;Målt;Tidsserie
09/03/2023 12.00;0;KWH;Målt;Tidsserie
09/03/2023 13.00;00.02;KWH;Målt;Tidsserie
09/03/2023 14.00;00.03;KWH;Målt;Tidsserie
09/03/2023 15.00;0;KWH;Målt;Tidsserie
09/03/2023 16.00;00.26;KWH;Målt;Tidsserie
09/03/2023 17.00;00.14;KWH;Målt;Tidsserie
09/03/2023 18.00;01.42;KWH;Målt;Tidsserie
09/03/2023 19.00;00.45;KWH;Målt;Tidsserie
09/03/2023 20.00;01.12;KWH;Målt;Tidsserie
09/03/2023 21.00;0.0652777777777778;KWH;Målt;Tidsserie
09/03/2023 22.00;00.18;KWH;Målt;Tidsserie
09/03/2023 23.00;00.11;KWH;Målt;Tidsserie
10/03/2023 00.00;00.13;KWH;Målt;Tidsserie
10/03/2023 01.00;00.13;KWH;Målt;Tidsserie
10/03/2023 02.00;00.01;KWH;Målt;Tidsserie
10/03/2023 03.00;00.01;KWH;Målt;Tidsserie
10/03/2023 04.00;00.09;KWH;Målt;Tidsserie
10/03/2023 05.00;00.12;KWH;Målt;Tidsserie
10/03/2023 06.00;00.19;KWH;Målt;Tidsserie
10/03/2023 07.00;0.0465277777777778;KWH;Målt;Tidsserie
10/03/2023 08.00;00.02;KWH;Målt;Tidsserie
10/03/2023 09.00;0;KWH;Målt;Tidsserie
10/03/2023 10.00;00.02;KWH;Målt;Tidsserie
10/03/2023 11.00;00.01;KWH;Målt;Tidsserie
10/03/2023 12.00;00.07;KWH;Målt;Tidsserie
10/03/2023 13.00;00.02;KWH;Målt;Tidsserie
10/03/2023 14.00;00.06;KWH;Målt;Tidsserie
10/03/2023 15.00;00.03;KWH;Målt;Tidsserie
10/03/2023 16.00;00.09;KWH;Målt;Tidsserie
10/03/2023 17.00;00.26;KWH;Målt;Tidsserie
10/03/2023 18.00;00.43;KWH;Målt;Tidsserie
10/03/2023 19.00;00.04;KWH;Målt;Tidsserie
10/03/2023 20.00;00.41;KWH;Målt;Tidsserie
10/03/2023 21.00;00.42;KWH;Målt;Tidsserie
10/03/2023 22.00;00.39;KWH;Målt;Tidsserie
10/03/2023 23.00;00.37;KWH;Målt;Tidsserie
11/03/2023 00.00;00.38;KWH;Målt;Tidsserie
11/03/2023 01.00;00.37;KWH;Målt;Tidsserie
11/03/2023 02.00;00.35;KWH;Målt;Tidsserie
11/03/2023 03.00;00.38;KWH;Målt;Tidsserie
11/03/2023 04.00;00.14;KWH;Målt;Tidsserie
11/03/2023 05.00;00.19;KWH;Målt;Tidsserie
11/03/2023 06.00;00.01;KWH;Målt;Tidsserie
11/03/2023 07.00;00.12;KWH;Målt;Tidsserie
11/03/2023 08.00;00.16;KWH;Målt;Tidsserie
11/03/2023 09.00;00.04;KWH;Målt;Tidsserie
11/03/2023 10.00;00.01;KWH;Målt;Tidsserie
11/03/2023 11.00;00.01;KWH;Målt;Tidsserie
11/03/2023 12.00;0.0451388888888889;KWH;Målt;Tidsserie
11/03/2023 13.00;00.51;KWH;Målt;Tidsserie
11/03/2023 14.00;00.02;KWH;Målt;Tidsserie
11/03/2023 15.00;0;KWH;Målt;Tidsserie
11/03/2023 16.00;00.06;KWH;Målt;Tidsserie
11/03/2023 17.00;00.21;KWH;Målt;Tidsserie
11/03/2023 18.00;00.35;KWH;Målt;Tidsserie
11/03/2023 19.00;00.38;KWH;Målt;Tidsserie
11/03/2023 20.00;00.04;KWH;Målt;Tidsserie
11/03/2023 21.00;00.04;KWH;Målt;Tidsserie
11/03/2023 22.00;00.04;KWH;Målt;Tidsserie
11/03/2023 23.00;00.35;KWH;Målt;Tidsserie
12/03/2023 00.00;00.39;KWH;Målt;Tidsserie
12/03/2023 01.00;00.38;KWH;Målt;Tidsserie
12/03/2023 02.00;00.04;KWH;Målt;Tidsserie
12/03/2023 03.00;00.36;KWH;Målt;Tidsserie
12/03/2023 04.00;00.35;KWH;Målt;Tidsserie
12/03/2023 05.00;00.24;KWH;Målt;Tidsserie
12/03/2023 06.00;00.01;KWH;Målt;Tidsserie
12/03/2023 07.00;00.06;KWH;Målt;Tidsserie
12/03/2023 08.00;00.27;KWH;Målt;Tidsserie
12/03/2023 09.00;0;KWH;Målt;Tidsserie
12/03/2023 10.00;00.01;KWH;Målt;Tidsserie
12/03/2023 11.00;00.06;KWH;Målt;Tidsserie
12/03/2023 12.00;00.03;KWH;Målt;Tidsserie
12/03/2023 13.00;00.47;KWH;Målt;Tidsserie
12/03/2023 14.00;01.03;KWH;Målt;Tidsserie
12/03/2023 15.00;01.44;KWH;Målt;Tidsserie
12/03/2023 16.00;0.0645833333333333;KWH;Målt;Tidsserie
12/03/2023 17.00;01.44;KWH;Målt;Tidsserie
12/03/2023 18.00;01.02;KWH;Målt;Tidsserie
12/03/2023 19.00;00.41;KWH;Målt;Tidsserie
12/03/2023 20.00;00.46;KWH;Målt;Tidsserie
12/03/2023 21.00;00.38;KWH;Målt;Tidsserie
12/03/2023 22.00;00.13;KWH;Målt;Tidsserie
12/03/2023 23.00;00.14;KWH;Målt;Tidsserie
13/03/2023 00.00;00.12;KWH;Målt;Tidsserie
13/03/2023 01.00;00.13;KWH;Målt;Tidsserie
13/03/2023 02.00;00.16;KWH;Målt;Tidsserie
13/03/2023 03.00;00.13;KWH;Målt;Tidsserie
13/03/2023 04.00;00.12;KWH;Målt;Tidsserie
13/03/2023 05.00;00.14;KWH;Målt;Tidsserie
13/03/2023 06.00;00.18;KWH;Målt;Tidsserie
13/03/2023 07.00;00.02;KWH;Målt;Tidsserie
13/03/2023 08.00;00.03;KWH;Målt;Tidsserie
13/03/2023 09.00;00.04;KWH;Målt;Tidsserie
13/03/2023 10.00;00.01;KWH;Målt;Tidsserie
13/03/2023 11.00;0;KWH;Målt;Tidsserie
13/03/2023 12.00;00.02;KWH;Målt;Tidsserie
13/03/2023 13.00;00.02;KWH;Målt;Tidsserie
13/03/2023 14.00;00.04;KWH;Målt;Tidsserie
13/03/2023 15.00;00.02;KWH;Målt;Tidsserie
13/03/2023 16.00;00.17;KWH;Målt;Tidsserie
13/03/2023 17.00;00.45;KWH;Målt;Tidsserie
13/03/2023 18.00;01.14;KWH;Målt;Tidsserie
13/03/2023 19.00;0.0590277777777778;KWH;Målt;Tidsserie
13/03/2023 20.00;02.06;KWH;Målt;Tidsserie
13/03/2023 21.00;00.44;KWH;Målt;Tidsserie
13/03/2023 22.00;00.37;KWH;Målt;Tidsserie
13/03/2023 23.00;00.14;KWH;Målt;Tidsserie
14/03/2023 00.00;00.13;KWH;Målt;Tidsserie
14/03/2023 01.00;00.12;KWH;Målt;Tidsserie
14/03/2023 02.00;00.13;KWH;Målt;Tidsserie
14/03/2023 03.00;00.14;KWH;Målt;Tidsserie
14/03/2023 04.00;00.13;KWH;Målt;Tidsserie
14/03/2023 05.00;00.17;KWH;Målt;Tidsserie
14/03/2023 06.00;00.19;KWH;Målt;Tidsserie
14/03/2023 07.00;00.17;KWH;Målt;Tidsserie
14/03/2023 08.00;00.04;KWH;Målt;Tidsserie
14/03/2023 09.00;0;KWH;Målt;Tidsserie
14/03/2023 10.00;0;KWH;Målt;Tidsserie
14/03/2023 11.00;0;KWH;Målt;Tidsserie
14/03/2023 12.00;00.01;KWH;Målt;Tidsserie
14/03/2023 13.00;00.03;KWH;Målt;Tidsserie
14/03/2023 14.00;0;KWH;Målt;Tidsserie
14/03/2023 15.00;00.03;KWH;Målt;Tidsserie
14/03/2023 16.00;00.02;KWH;Målt;Tidsserie
14/03/2023 17.00;00.05;KWH;Målt;Tidsserie
14/03/2023 18.00;00.36;KWH;Målt;Tidsserie
14/03/2023 19.00;00.41;KWH;Målt;Tidsserie
14/03/2023 20.00;00.34;KWH;Målt;Tidsserie
14/03/2023 21.00;00.04;KWH;Målt;Tidsserie
14/03/2023 22.00;00.38;KWH;Målt;Tidsserie
14/03/2023 23.00;00.25;KWH;Målt;Tidsserie
15/03/2023 00.00;00.13;KWH;Målt;Tidsserie
15/03/2023 01.00;00.13;KWH;Målt;Tidsserie
15/03/2023 02.00;00.14;KWH;Målt;Tidsserie
15/03/2023 03.00;00.13;KWH;Målt;Tidsserie
15/03/2023 04.00;00.17;KWH;Målt;Tidsserie
15/03/2023 05.00;00.15;KWH;Målt;Tidsserie
15/03/2023 06.00;00.13;KWH;Målt;Tidsserie
15/03/2023 07.00;00.09;KWH;Målt;Tidsserie
15/03/2023 08.00;00.02;KWH;Målt;Tidsserie
15/03/2023 09.00;00.09;KWH;Målt;Tidsserie
15/03/2023 10.00;0;KWH;Målt;Tidsserie
15/03/2023 11.00;0;KWH;Målt;Tidsserie
15/03/2023 12.00;0;KWH;Målt;Tidsserie
15/03/2023 13.00;00.04;KWH;Målt;Tidsserie
15/03/2023 14.00;00.04;KWH;Målt;Tidsserie
15/03/2023 15.00;00.07;KWH;Målt;Tidsserie
15/03/2023 16.00;00.06;KWH;Målt;Tidsserie
15/03/2023 17.00;00.08;KWH;Målt;Tidsserie
15/03/2023 18.00;00.34;KWH;Målt;Tidsserie
15/03/2023 19.00;01.35;KWH;Målt;Tidsserie
15/03/2023 20.00;0.0444444444444444;KWH;Målt;Tidsserie
15/03/2023 21.00;01.33;KWH;Målt;Tidsserie
15/03/2023 22.00;0.05625;KWH;Målt;Tidsserie
15/03/2023 23.00;00.16;KWH;Målt;Tidsserie
16/03/2023 00.00;00.16;KWH;Målt;Tidsserie
16/03/2023 01.00;00.15;KWH;Målt;Tidsserie
16/03/2023 02.00;00.16;KWH;Målt;Tidsserie
16/03/2023 03.00;00.16;KWH;Målt;Tidsserie
16/03/2023 04.00;00.16;KWH;Målt;Tidsserie
16/03/2023 05.00;00.15;KWH;Målt;Tidsserie
16/03/2023 06.00;00.22;KWH;Målt;Tidsserie
16/03/2023 07.00;00.13;KWH;Målt;Tidsserie
16/03/2023 08.00;00.03;KWH;Målt;Tidsserie
16/03/2023 09.00;00.02;KWH;Målt;Tidsserie
16/03/2023 10.00;0;KWH;Målt;Tidsserie
16/03/2023 11.00;0;KWH;Målt;Tidsserie
16/03/2023 12.00;0;KWH;Målt;Tidsserie
16/03/2023 13.00;00.01;KWH;Målt;Tidsserie
16/03/2023 14.00;00.02;KWH;Målt;Tidsserie
16/03/2023 15.00;00.05;KWH;Målt;Tidsserie
16/03/2023 16.00;00.12;KWH;Målt;Tidsserie
16/03/2023 17.00;0.04375;KWH;Målt;Tidsserie
16/03/2023 18.00;00.54;KWH;Målt;Tidsserie
16/03/2023 19.00;0.0659722222222222;KWH;Målt;Tidsserie
16/03/2023 20.00;0.0604166666666667;KWH;Målt;Tidsserie
16/03/2023 21.00;00.18;KWH;Målt;Tidsserie
16/03/2023 22.00;00.14;KWH;Målt;Tidsserie
16/03/2023 23.00;00.12;KWH;Målt;Tidsserie
17/03/2023 00.00;00.13;KWH;Målt;Tidsserie
17/03/2023 01.00;00.13;KWH;Målt;Tidsserie
17/03/2023 02.00;00.13;KWH;Målt;Tidsserie
17/03/2023 03.00;00.13;KWH;Målt;Tidsserie
17/03/2023 04.00;00.11;KWH;Målt;Tidsserie
17/03/2023 05.00;00.14;KWH;Målt;Tidsserie
17/03/2023 06.00;00.17;KWH;Målt;Tidsserie
17/03/2023 07.00;00.14;KWH;Målt;Tidsserie
17/03/2023 08.00;00.04;KWH;Målt;Tidsserie
17/03/2023 09.00;00.03;KWH;Målt;Tidsserie
17/03/2023 10.00;0;KWH;Målt;Tidsserie
17/03/2023 11.00;00.07;KWH;Målt;Tidsserie
17/03/2023 12.00;00.01;KWH;Målt;Tidsserie
17/03/2023 13.00;00.04;KWH;Målt;Tidsserie
17/03/2023 14.00;00.08;KWH;Målt;Tidsserie
17/03/2023 15.00;00.19;KWH;Målt;Tidsserie
17/03/2023 16.00;00.07;KWH;Målt;Tidsserie
17/03/2023 17.00;00.02;KWH;Målt;Tidsserie
17/03/2023 18.00;00.45;KWH;Målt;Tidsserie
17/03/2023 19.00;00.41;KWH;Målt;Tidsserie
17/03/2023 20.00;00.41;KWH;Målt;Tidsserie
17/03/2023 21.00;00.42;KWH;Målt;Tidsserie
17/03/2023 22.00;00.36;KWH;Målt;Tidsserie
17/03/2023 23.00;00.34;KWH;Målt;Tidsserie
18/03/2023 00.00;00.33;KWH;Målt;Tidsserie
18/03/2023 01.00;00.34;KWH;Målt;Tidsserie
18/03/2023 02.00;00.37;KWH;Målt;Tidsserie
18/03/2023 03.00;00.36;KWH;Målt;Tidsserie
18/03/2023 04.00;00.01;KWH;Målt;Tidsserie
18/03/2023 05.00;00.15;KWH;Målt;Tidsserie
18/03/2023 06.00;00.02;KWH;Målt;Tidsserie
18/03/2023 07.00;00.16;KWH;Målt;Tidsserie
18/03/2023 08.00;00.14;KWH;Målt;Tidsserie
18/03/2023 09.00;00.01;KWH;Målt;Tidsserie
18/03/2023 10.00;00.09;KWH;Målt;Tidsserie
18/03/2023 11.00;00.03;KWH;Målt;Tidsserie
18/03/2023 12.00;00.18;KWH;Målt;Tidsserie
18/03/2023 13.00;0.0638888888888889;KWH;Målt;Tidsserie
18/03/2023 14.00;00.01;KWH;Målt;Tidsserie
18/03/2023 15.00;00.02;KWH;Målt;Tidsserie
18/03/2023 16.00;00.28;KWH;Målt;Tidsserie
18/03/2023 17.00;00.29;KWH;Målt;Tidsserie
18/03/2023 18.00;00.15;KWH;Målt;Tidsserie
18/03/2023 19.00;00.29;KWH;Målt;Tidsserie
18/03/2023 20.00;00.24;KWH;Målt;Tidsserie
18/03/2023 21.00;00.19;KWH;Målt;Tidsserie
18/03/2023 22.00;00.02;KWH;Målt;Tidsserie
18/03/2023 23.00;00.19;KWH;Målt;Tidsserie
19/03/2023 00.00;00.16;KWH;Målt;Tidsserie
19/03/2023 01.00;00.22;KWH;Målt;Tidsserie
19/03/2023 02.00;00.36;KWH;Målt;Tidsserie
19/03/2023 03.00;00.35;KWH;Målt;Tidsserie
19/03/2023 04.00;00.31;KWH;Målt;Tidsserie
19/03/2023 05.00;00.13;KWH;Målt;Tidsserie
19/03/2023 06.00;00.16;KWH;Målt;Tidsserie
19/03/2023 07.00;00.07;KWH;Målt;Tidsserie
19/03/2023 08.00;00.03;KWH;Målt;Tidsserie
19/03/2023 09.00;0;KWH;Målt;Tidsserie
19/03/2023 10.00;00.03;KWH;Målt;Tidsserie
19/03/2023 11.00;0;KWH;Målt;Tidsserie
19/03/2023 12.00;01.17;KWH;Målt;Tidsserie
19/03/2023 13.00;01.35;KWH;Målt;Tidsserie
19/03/2023 14.00;0.0576388888888889;KWH;Målt;Tidsserie
19/03/2023 15.00;00.04;KWH;Målt;Tidsserie
19/03/2023 16.00;00.01;KWH;Målt;Tidsserie
19/03/2023 17.00;0.0611111111111111;KWH;Målt;Tidsserie
19/03/2023 18.00;01.48;KWH;Målt;Tidsserie
19/03/2023 19.00;00.41;KWH;Målt;Tidsserie
19/03/2023 20.00;00.35;KWH;Målt;Tidsserie
19/03/2023 21.00;00.36;KWH;Målt;Tidsserie
19/03/2023 22.00;00.17;KWH;Målt;Tidsserie
19/03/2023 23.00;00.13;KWH;Målt;Tidsserie
