HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
22/03/2023;22/03/2023;DK1;661.070.007;88.779.999
22/03/2023;22/03/2023;DK1;632.700.012;84.970.001
22/03/2023;22/03/2023;DK1;636.349.976;85.459.999
22/03/2023;22/03/2023;DK1;587.650.024;78.919.998
22/03/2023;22/03/2023;DK1;509.390.015;68.410.004
22/03/2023;22/03/2023;DK1;293.600.006;39.43.00
22/03/2023;22/03/2023;DK1;126.510.002;0.735416666666667
22/03/2023;22/03/2023;DK1;170.740.005;0.98125
22/03/2023;22/03/2023;DK1;247.880.005;33.290.001
22/03/2023;22/03/2023;DK1;434.480.011;58.349.998
22/03/2023;22/03/2023;DK1;613.340.027;82.370.003
22/03/2023;22/03/2023;DK1;695.919.983;93.459.999
22/03/2023;22/03/2023;DK1;667.25.00;89.610.001
22/03/2023;22/03/2023;DK1;628.679.993;84.43.00
22/03/2023;22/03/2023;DK1;535.820.007;71.959.999
22/03/2023;22/03/2023;DK1;496.429.993;66.669.998
22/03/2023;22/03/2023;DK1;51.401.001;69.029.999
22/03/2023;22/03/2023;DK1;546.469.971;73.389.999
22/03/2023;22/03/2023;DK1;54.497.998;73.190.002
21/03/2023;22/03/2023;DK1;573.799.988;77.059.998
21/03/2023;21/03/2023;DK1;651.150.024;87.470.001
21/03/2023;21/03/2023;DK1;670.059.998;90.010.002
21/03/2023;21/03/2023;DK1;685.169.983;92.040.001
21/03/2023;21/03/2023;DK1;700.130.005;94.050.003
21/03/2023;21/03/2023;DK1;724.849.976;97.370.003
21/03/2023;21/03/2023;DK1;790.880.005;106.239.998
21/03/2023;21/03/2023;DK1;769.070.007;103.309.998
21/03/2023;21/03/2023;DK1;735.349.976;98.779.999
21/03/2023;21/03/2023;DK1;70.973.999;95.339.996
21/03/2023;21/03/2023;DK1;715.320.007;96.089.996
21/03/2023;21/03/2023;DK1;740.559.998;99.480.003
21/03/2023;21/03/2023;DK1;758.650.024;101.910.004
21/03/2023;21/03/2023;DK1;794.080.017;106.669.998
21/03/2023;21/03/2023;DK1;856.090.027;115
21/03/2023;21/03/2023;DK1;956.809.998;128.529.999
21/03/2023;21/03/2023;DK1;1.067.880.005;143.449.997
21/03/2023;21/03/2023;DK1;1.083.069.946;145.490.005
21/03/2023;21/03/2023;DK1;966.340.027;129.809.998
21/03/2023;21/03/2023;DK1;87.998.999;118.209.999
21/03/2023;21/03/2023;DK1;818.869.995;110
21/03/2023;21/03/2023;DK1;808.820.007;108.650.002
21/03/2023;21/03/2023;DK1;83.047.998;111.559.998
21/03/2023;21/03/2023;DK1;835.840.027;112.279.999
20/03/2023;21/03/2023;DK1;899.190.002;120.790.001
20/03/2023;20/03/2023;DK1;871.340.027;117.040.001
20/03/2023;20/03/2023;DK1;949.210.022;127.05.00
20/03/2023;20/03/2023;DK1;1.008.690.002;135.490.005
20/03/2023;20/03/2023;DK1;1.134.290.039;152.360.001
20/03/2023;20/03/2023;DK1;1.231.890.015;165.470.001
20/03/2023;20/03/2023;DK1;1.123.859.985;150.960.007
20/03/2023;20/03/2023;DK1;988.809.998;132.820.007
20/03/2023;20/03/2023;DK1;762.570.007;102.43.00
20/03/2023;20/03/2023;DK1;741.799.988;99.639.999
20/03/2023;20/03/2023;DK1;729.659.973;98.010.002
20/03/2023;20/03/2023;DK1;730.179.993;98.080.002
20/03/2023;20/03/2023;DK1;742.090.027;99.68
20/03/2023;20/03/2023;DK1;777.159.973;104.389.999
20/03/2023;20/03/2023;DK1;874.609.985;117.480.003
20/03/2023;20/03/2023;DK1;999.530.029;134.259.995
20/03/2023;20/03/2023;DK1;1.079.040.039;144.940.002
20/03/2023;20/03/2023;DK1;1.105.030.029;148.429.993
20/03/2023;20/03/2023;DK1;98.651.001;132.509.995
20/03/2023;20/03/2023;DK1;866.570.007;116.400.002
20/03/2023;20/03/2023;DK1;778.869.995;104.620.003
20/03/2023;20/03/2023;DK1;82.026.001;110.18.00
20/03/2023;20/03/2023;DK1;841.710.022;113.059.998
20/03/2023;20/03/2023;DK1;855.700.012;114.940.002
19/03/2023;20/03/2023;DK1;923.150.024;124
19/03/2023;19/03/2023;DK1;967.820.007;130
19/03/2023;19/03/2023;DK1;989.409.973;132.899.994
19/03/2023;19/03/2023;DK1;1.007.049.988;135.270.004
19/03/2023;19/03/2023;DK1;1.077.329.956;144.710.007
19/03/2023;19/03/2023;DK1;1.138.380.005;152.910.004
19/03/2023;19/03/2023;DK1;107.948.999;145
19/03/2023;19/03/2023;DK1;991.419.983;133.169.998
19/03/2023;19/03/2023;DK1;789.820.007;106.089.996
19/03/2023;19/03/2023;DK1;734.580.017;98.669.998
19/03/2023;19/03/2023;DK1;707.330.017;95.010.002
19/03/2023;19/03/2023;DK1;700.109.985;94.040.001
19/03/2023;19/03/2023;DK1;725.049.988;97.389.999
19/03/2023;19/03/2023;DK1;738.369.995;99.18.00
19/03/2023;19/03/2023;DK1;747.530.029;100.410.004
19/03/2023;19/03/2023;DK1;761.299.988;102.260.002
19/03/2023;19/03/2023;DK1;755.200.012;101.440.002
19/03/2023;19/03/2023;DK1;762.719.971;102.449.997
19/03/2023;19/03/2023;DK1;74.447.998;100
19/03/2023;19/03/2023;DK1;76.948.999;103.360.001
19/03/2023;19/03/2023;DK1;735.099.976;98.739.998
19/03/2023;19/03/2023;DK1;738.369.995;99.18.00
19/03/2023;19/03/2023;DK1;741.05.00;99.599.998
19/03/2023;19/03/2023;DK1;789.150.024;106
18/03/2023;19/03/2023;DK1;819.150.024;110.029.999
18/03/2023;18/03/2023;DK1;881.940.002;118.459.999
18/03/2023;18/03/2023;DK1;96.748.999;129.949.997
18/03/2023;18/03/2023;DK1;989.599.976;132.919.998
18/03/2023;18/03/2023;DK1;1.073.209.961;144.149.994
18/03/2023;18/03/2023;DK1;126.223.999;169.539.993
18/03/2023;18/03/2023;DK1;116.851.001;156.949.997
18/03/2023;18/03/2023;DK1;973.369.995;130.740.005
18/03/2023;18/03/2023;DK1;77.748.999;104.43.00
18/03/2023;18/03/2023;DK1;685.539.978;92.080.002
18/03/2023;18/03/2023;DK1;651.590.027;87.519.997
18/03/2023;18/03/2023;DK1;59.872.998;80.419.998
18/03/2023;18/03/2023;DK1;625.830.017;84.059.998
18/03/2023;18/03/2023;DK1;678.539.978;91.139.999
18/03/2023;18/03/2023;DK1;722.169.983;97
18/03/2023;18/03/2023;DK1;76.423.999;102.650.002
18/03/2023;18/03/2023;DK1;75.002.002;100.739.998
18/03/2023;18/03/2023;DK1;784.929.993;105.43.00
18/03/2023;18/03/2023;DK1;770.570.007;103.05.00
18/03/2023;18/03/2023;DK1;74.302.002;99.800.003
18/03/2023;18/03/2023;DK1;716.070.007;96.18.00
18/03/2023;18/03/2023;DK1;707.280.029;95
18/03/2023;18/03/2023;DK1;72.097.998;96.839.996
18/03/2023;18/03/2023;DK1;73.147.998;98.25.00
17/03/2023;18/03/2023;DK1;791.780.029;106.349.998
17/03/2023;17/03/2023;DK1;742.409.973;99.699.997
17/03/2023;17/03/2023;DK1;747.330.017;100.360.001
17/03/2023;17/03/2023;DK1;747.179.993;100.339.996
17/03/2023;17/03/2023;DK1;756.710.022;101.620.003
17/03/2023;17/03/2023;DK1;780.840.027;104.860.001
17/03/2023;17/03/2023;DK1;799.830.017;107.410.004
17/03/2023;17/03/2023;DK1;78.776.001;105.790.001
17/03/2023;17/03/2023;DK1;815.690.002;109.540.001
17/03/2023;17/03/2023;DK1;723.05.00;97.160.004
17/03/2023;17/03/2023;DK1;655.659.973;88.050.003
17/03/2023;17/03/2023;DK1;551.409.973;74.050.003
17/03/2023;17/03/2023;DK1;564.140.015;75.760.002
17/03/2023;17/03/2023;DK1;595.349.976;79.949.997
17/03/2023;17/03/2023;DK1;625.799.988;84.040.001
17/03/2023;17/03/2023;DK1;672.340.027;90.290.001
17/03/2023;17/03/2023;DK1;716.650.024;96.239.998
17/03/2023;17/03/2023;DK1;698.700.012;93.830.002
17/03/2023;17/03/2023;DK1;68.372.998;91.82
17/03/2023;17/03/2023;DK1;607.559.998;81.589.996
17/03/2023;17/03/2023;DK1;467.559.998;62.790.001
17/03/2023;17/03/2023;DK1;446.269.989;59.93
17/03/2023;17/03/2023;DK1;372.769.989;50.060.001
17/03/2023;17/03/2023;DK1;372.100.006;49.970.001
16/03/2023;17/03/2023;DK1;360.779.999;48.450.001
16/03/2023;16/03/2023;DK1;579.700.012;77.870.003
16/03/2023;16/03/2023;DK1;640.75;86.07.00
16/03/2023;16/03/2023;DK1;658.840.027;88.05.00
16/03/2023;16/03/2023;DK1;714.669.983;96
16/03/2023;16/03/2023;DK1;740.869.995;99.519.997
16/03/2023;16/03/2023;DK1;751.820.007;100.989.998
16/03/2023;16/03/2023;DK1;727.700.012;97.75
16/03/2023;16/03/2023;DK1;694.05.00;93.290.001
16/03/2023;16/03/2023;DK1;631.960.022;84.889.999
16/03/2023;16/03/2023;DK1;599.130.005;80.480.003
16/03/2023;16/03/2023;DK1;584.320.007;78.489.998
16/03/2023;16/03/2023;DK1;63.576.001;85.400.002
16/03/2023;16/03/2023;DK1;68.123.999;91.510.002
16/03/2023;16/03/2023;DK1;76.827.002;103.199.997
16/03/2023;16/03/2023;DK1;871.900.024;117.120.003
16/03/2023;16/03/2023;DK1;1.027.560.059;138.029.999
16/03/2023;16/03/2023;DK1;1.059.719.971;142.350.006
16/03/2023;16/03/2023;DK1;970.159.973;130.320.007
16/03/2023;16/03/2023;DK1;773.179.993;103.860.001
16/03/2023;16/03/2023;DK1;730.080.017;98.07.00
16/03/2023;16/03/2023;DK1;744.450.012;100
16/03/2023;16/03/2023;DK1;77.273.999;103.800.003
16/03/2023;16/03/2023;DK1;801.099.976;107.610.001
15/03/2023;16/03/2023;DK1;800.130.005;107.480.003
15/03/2023;15/03/2023;DK1;835.940.002;112.290.001
15/03/2023;15/03/2023;DK1;833.109.985;111.910.004
15/03/2023;15/03/2023;DK1;82.351.001;110.620.003
15/03/2023;15/03/2023;DK1;816.590.027;109.690.002
15/03/2023;15/03/2023;DK1;839.809.998;112.809.998
15/03/2023;15/03/2023;DK1;85.277.002;114.550.003
15/03/2023;15/03/2023;DK1;828.570.007;111.300.003
15/03/2023;15/03/2023;DK1;75.227.002;101.050.003
15/03/2023;15/03/2023;DK1;703.05.00;94.05.00
15/03/2023;15/03/2023;DK1;695.390.015;93.410.004
15/03/2023;15/03/2023;DK1;67.626.001;90.839.996
15/03/2023;15/03/2023;DK1;676.330.017;90.849.998
15/03/2023;15/03/2023;DK1;714.219.971;95.940.002
15/03/2023;15/03/2023;DK1;768.789.978;103.269.997
15/03/2023;15/03/2023;DK1;831.030.029;111.629.997
15/03/2023;15/03/2023;DK1;1.106.849.976;148.679.993
15/03/2023;15/03/2023;DK1;1.045.209.961;140.399.994
15/03/2023;15/03/2023;DK1;86.527.002;116.230.003
15/03/2023;15/03/2023;DK1;804.530.029;108.07.00
15/03/2023;15/03/2023;DK1;778.840.027;104.620.003
15/03/2023;15/03/2023;DK1;77.548.999;104.169.998
15/03/2023;15/03/2023;DK1;749.960.022;100.739.998
15/03/2023;15/03/2023;DK1;776.609.985;104.32.00
14/03/2023;15/03/2023;DK1;784.799.988;105.419.998
14/03/2023;14/03/2023;DK1;731.359.985;98.25.00
14/03/2023;14/03/2023;DK1;737.469.971;99.07.00
14/03/2023;14/03/2023;DK1;737.390.015;99.059.998
14/03/2023;14/03/2023;DK1;738.809.998;99.25.00
14/03/2023;14/03/2023;DK1;774.460.022;104.040.001
14/03/2023;14/03/2023;DK1;774.609.985;104.059.998
14/03/2023;14/03/2023;DK1;743.719.971;99.910.004
14/03/2023;14/03/2023;DK1;586.799.988;78.830.002
14/03/2023;14/03/2023;DK1;445.290.009;59.82
14/03/2023;14/03/2023;DK1;487.200.012;65.449.997
14/03/2023;14/03/2023;DK1;443.660.004;59.599.998
14/03/2023;14/03/2023;DK1;396.459.991;53.259.998
14/03/2023;14/03/2023;DK1;453.630.005;60.939.999
14/03/2023;14/03/2023;DK1;549.210.022;73.779.999
14/03/2023;14/03/2023;DK1;620.599.976;83.370.003
14/03/2023;14/03/2023;DK1;70.597.998;94.839.996
14/03/2023;14/03/2023;DK1;673.080.017;90.419.998
14/03/2023;14/03/2023;DK1;317.109.985;42.599.998
14/03/2023;14/03/2023;DK1;72.949.997;09.08
14/03/2023;14/03/2023;DK1;27.01.00;0.169444444444444
14/03/2023;14/03/2023;DK1;14.52;0.107638888888889
14/03/2023;14/03/2023;DK1;29.780.001;4
14/03/2023;14/03/2023;DK1;33.200.001;04.46
13/03/2023;14/03/2023;DK1;71.239.998;09.57
13/03/2023;13/03/2023;DK1;173.600.006;23.32
13/03/2023;13/03/2023;DK1;263.890.015;35.450.001
13/03/2023;13/03/2023;DK1;394.089.996;52.939.999
13/03/2023;13/03/2023;DK1;587.789.978;78.959.999
13/03/2023;13/03/2023;DK1;68.023.999;91.379.997
13/03/2023;13/03/2023;DK1;659.469.971;88.589.996
13/03/2023;13/03/2023;DK1;397.290.009;53.369.999
13/03/2023;13/03/2023;DK1;67.220.001;09.03
13/03/2023;13/03/2023;DK1;0.106944444444444;00.26
13/03/2023;13/03/2023;DK1;-0.22;-0.03
13/03/2023;13/03/2023;DK1;-0.15;-0.02
13/03/2023;13/03/2023;DK1;15.41;02.07
13/03/2023;13/03/2023;DK1;166.149.994;22.32
13/03/2023;13/03/2023;DK1;227.119.995;30.51.00
13/03/2023;13/03/2023;DK1;316.079.987;42.459.999
13/03/2023;13/03/2023;DK1;594.109.985;79.809.998
13/03/2023;13/03/2023;DK1;57.847.998;77.709.999
13/03/2023;13/03/2023;DK1;286.519.989;38.490.002
13/03/2023;13/03/2023;DK1;125.730.003;16.889.999
13/03/2023;13/03/2023;DK1;55.91;07.51
13/03/2023;13/03/2023;DK1;125.730.003;16.889.999
13/03/2023;13/03/2023;DK1;248.339.996;33.360.001
13/03/2023;13/03/2023;DK1;276.100.006;37.09.00
12/03/2023;13/03/2023;DK1;342.350.006;45.990.002
12/03/2023;12/03/2023;DK1;599.619.995;80.550.003
12/03/2023;12/03/2023;DK1;706.219.971;94.870.003
12/03/2023;12/03/2023;DK1;755.130.005;101.440.002
12/03/2023;12/03/2023;DK1;787.960.022;105.849.998
12/03/2023;12/03/2023;DK1;876.099.976;117.690.002
12/03/2023;12/03/2023;DK1;892.179.993;119.849.998
12/03/2023;12/03/2023;DK1;751.190.002;100.910.004
12/03/2023;12/03/2023;DK1;633.119.995;85.050.003
12/03/2023;12/03/2023;DK1;557.559.998;74.900.002
12/03/2023;12/03/2023;DK1;521.090.027;70
12/03/2023;12/03/2023;DK1;513.349.976;68.959.999
12/03/2023;12/03/2023;DK1;59.851.001;80.400.002
12/03/2023;12/03/2023;DK1;65.352.002;87.790.001
12/03/2023;12/03/2023;DK1;684.859.985;92
12/03/2023;12/03/2023;DK1;699.599.976;93.980.003
12/03/2023;12/03/2023;DK1;67.197.998;90.269.997
12/03/2023;12/03/2023;DK1;662.900.024;89.050.003
12/03/2023;12/03/2023;DK1;676;90.809.998
12/03/2023;12/03/2023;DK1;685.450.012;92.080.002
12/03/2023;12/03/2023;DK1;683.440.002;91.809.998
12/03/2023;12/03/2023;DK1;673.169.983;90.43.00
12/03/2023;12/03/2023;DK1;751.630.005;100.970.001
12/03/2023;12/03/2023;DK1;75.222.998;101.050.003
11/03/2023;12/03/2023;DK1;79.801.001;107.199.997
11/03/2023;11/03/2023;DK1;722.190.002;97.040.001
11/03/2023;11/03/2023;DK1;753.070.007;101.190.002
11/03/2023;11/03/2023;DK1;769.669.983;103.419.998
11/03/2023;11/03/2023;DK1;789.090.027;106.029.999
11/03/2023;11/03/2023;DK1;821.840.027;110.43.00
11/03/2023;11/03/2023;DK1;852.349.976;114.529.999
11/03/2023;11/03/2023;DK1;792.219.971;106.449.997
11/03/2023;11/03/2023;DK1;72.947.998;98.019.997
11/03/2023;11/03/2023;DK1;604.530.029;81.230.003
11/03/2023;11/03/2023;DK1;449.359.985;60.380.001
11/03/2023;11/03/2023;DK1;446.529.999;60
11/03/2023;11/03/2023;DK1;585.400.024;78.660.004
11/03/2023;11/03/2023;DK1;609.890.015;81.949.997
11/03/2023;11/03/2023;DK1;698.150.024;93.809.998
11/03/2023;11/03/2023;DK1;791.619.995;106.370.003
11/03/2023;11/03/2023;DK1;84.847.998;114.010.002
11/03/2023;11/03/2023;DK1;819.309.998;110.089.996
11/03/2023;11/03/2023;DK1;77.577.002;104.239.998
11/03/2023;11/03/2023;DK1;715.789.978;96.18.00
11/03/2023;11/03/2023;DK1;653.940.002;87.870.003
11/03/2023;11/03/2023;DK1;613.380.005;82.419.998
11/03/2023;11/03/2023;DK1;543.869.995;73.080.002
11/03/2023;11/03/2023;DK1;529.210.022;71.110.001
10/03/2023;11/03/2023;DK1;522.590.027;70.220.001
10/03/2023;10/03/2023;DK1;65.173.999;87.589.996
10/03/2023;10/03/2023;DK1;746.690.002;100.349.998
10/03/2023;10/03/2023;DK1;810.75;108.959.999
10/03/2023;10/03/2023;DK1;858.75;115.410.004
10/03/2023;10/03/2023;DK1;99.647.998;133.919.998
10/03/2023;10/03/2023;DK1;1.008.080.017;135.479.996
10/03/2023;10/03/2023;DK1;962.400.024;129.339.996
10/03/2023;10/03/2023;DK1;81.923.999;110.099.998
10/03/2023;10/03/2023;DK1;83.798.999;112.620.003
10/03/2023;10/03/2023;DK1;855.030.029;114.910.004
10/03/2023;10/03/2023;DK1;839.619.995;112.839.996
10/03/2023;10/03/2023;DK1;86.626.001;116.419.998
10/03/2023;10/03/2023;DK1;930.849.976;125.099.998
10/03/2023;10/03/2023;DK1;981.369.995;131.889.999
10/03/2023;10/03/2023;DK1;101.648.999;136.610.001
10/03/2023;10/03/2023;DK1;104.848.999;140.910.004
10/03/2023;10/03/2023;DK1;1.018.719.971;136.910.004
10/03/2023;10/03/2023;DK1;89.148.999;119.809.998
10/03/2023;10/03/2023;DK1;781.289.978;105
10/03/2023;10/03/2023;DK1;737.309.998;99.089.996
10/03/2023;10/03/2023;DK1;735.450.012;98.839.996
10/03/2023;10/03/2023;DK1;737.090.027;99.059.998
10/03/2023;10/03/2023;DK1;749.140.015;100.68
09/03/2023;10/03/2023;DK1;765.590.027;102.889.999
09/03/2023;09/03/2023;DK1;81.627.002;109.699.997
09/03/2023;09/03/2023;DK1;921.330.017;123.82
09/03/2023;09/03/2023;DK1;930.780.029;125.089.996
09/03/2023;09/03/2023;DK1;100.526.001;135.100.006
09/03/2023;09/03/2023;DK1;107.922.998;145.039.993
09/03/2023;09/03/2023;DK1;1.095.449.951;147.220.001
09/03/2023;09/03/2023;DK1;1.010.840.027;135.850.006
09/03/2023;09/03/2023;DK1;880.700.012;118.360.001
09/03/2023;09/03/2023;DK1;868.05.00;116.720.001
09/03/2023;09/03/2023;DK1;864.559.998;116.190.002
09/03/2023;09/03/2023;DK1;86.648.999;116.449.997
09/03/2023;09/03/2023;DK1;907.789.978;122
09/03/2023;09/03/2023;DK1;980.780.029;131.809.998
09/03/2023;09/03/2023;DK1;1.059.290.039;142.360.001
09/03/2023;09/03/2023;DK1;1.123.050.049;150.929.993
09/03/2023;09/03/2023;DK1;1.183.550.049;159.059.998
09/03/2023;09/03/2023;DK1;1.116.130.005;150
09/03/2023;09/03/2023;DK1;1.022.299.988;137.389.999
09/03/2023;09/03/2023;DK1;840.969.971;113.019.997
09/03/2023;09/03/2023;DK1;827.580.017;111.220.001
09/03/2023;09/03/2023;DK1;813.880.005;109.379.997
09/03/2023;09/03/2023;DK1;826.090.027;111.019.997
09/03/2023;09/03/2023;DK1;828.840.027;111.389.999
08/03/2023;09/03/2023;DK1;84.572.998;113.660.004
08/03/2023;08/03/2023;DK1;885.559.998;119
08/03/2023;08/03/2023;DK1;958.630.005;128.820.007
08/03/2023;08/03/2023;DK1;1.001.940.002;134.639.999
08/03/2023;08/03/2023;DK1;1.144.300.049;153.770.004
08/03/2023;08/03/2023;DK1;126.522.998;170.020.004
08/03/2023;08/03/2023;DK1;1.241.939.941;166.889.999
08/03/2023;08/03/2023;DK1;1.138.650.024;153.009.995
08/03/2023;08/03/2023;DK1;1.075.099.976;144.470.001
08/03/2023;08/03/2023;DK1;1.049.869.995;141.080.002
08/03/2023;08/03/2023;DK1;1.022.630.005;137.419.998
08/03/2023;08/03/2023;DK1;1.005.369.995;135.100.006
08/03/2023;08/03/2023;DK1;102.077.002;137.169.998
08/03/2023;08/03/2023;DK1;1.072.859.985;144.169.998
08/03/2023;08/03/2023;DK1;1138.05.00;152.990.005
08/03/2023;08/03/2023;DK1;121.298.999;163
08/03/2023;08/03/2023;DK1;1.288.150.024;173.100.006
08/03/2023;08/03/2023;DK1;1.179.719.971;158.529.999
08/03/2023;08/03/2023;DK1;1.046.890.015;140.679.993
08/03/2023;08/03/2023;DK1;879.830.017;118.230.003
08/03/2023;08/03/2023;DK1;82.602.002;111
08/03/2023;08/03/2023;DK1;82.602.002;111
08/03/2023;08/03/2023;DK1;833.609.985;112.019.997
08/03/2023;08/03/2023;DK1;834.210.022;112.099.998
07/03/2023;08/03/2023;DK1;850.580.017;114.300.003
07/03/2023;07/03/2023;DK1;852.400.024;114.529.999
07/03/2023;07/03/2023;DK1;859.169.983;115.440.002
07/03/2023;07/03/2023;DK1;861.409.973;115.739.998
07/03/2023;07/03/2023;DK1;86.877.002;116.730.003
07/03/2023;07/03/2023;DK1;990.530.029;133.089.996
07/03/2023;07/03/2023;DK1;1.112.589.966;149.490.005
07/03/2023;07/03/2023;DK1;918.419.983;123.400.002
07/03/2023;07/03/2023;DK1;793.380.005;106.599.998
07/03/2023;07/03/2023;DK1;726.400.024;97.599.998
07/03/2023;07/03/2023;DK1;707.570.007;95.07.00
07/03/2023;07/03/2023;DK1;698.559.998;93.860.001
07/03/2023;07/03/2023;DK1;651.75;87.57.00
07/03/2023;07/03/2023;DK1;701.539.978;94.260.002
07/03/2023;07/03/2023;DK1;698.559.998;93.860.001
07/03/2023;07/03/2023;DK1;684.119.995;91.919.998
07/03/2023;07/03/2023;DK1;785.859.985;105.589.996
07/03/2023;07/03/2023;DK1;741.059.998;99.57.00
07/03/2023;07/03/2023;DK1;734.659.973;98.709.999
07/03/2023;07/03/2023;DK1;636.859.985;85.57.00
07/03/2023;07/03/2023;DK1;584.390.015;78.519.997
07/03/2023;07/03/2023;DK1;587.669.983;78.959.999
07/03/2023;07/03/2023;DK1;632.619.995;85
07/03/2023;07/03/2023;DK1;701.539.978;94.260.002
06/03/2023;07/03/2023;DK1;60.077.002;80.720.001
06/03/2023;06/03/2023;DK1;808.159.973;108.580.002
06/03/2023;06/03/2023;DK1;898;120.650.002
06/03/2023;06/03/2023;DK1;970.05.00;130.389.999
06/03/2023;06/03/2023;DK1;1.101.199.951;147.949.997
06/03/2023;06/03/2023;DK1;1.299.630.005;174.610.001
06/03/2023;06/03/2023;DK1;1.375.920.044;184.860.001
06/03/2023;06/03/2023;DK1;1.205.849.976;162.009.995
06/03/2023;06/03/2023;DK1;1.131.339.966;152
06/03/2023;06/03/2023;DK1;1.085.040.039;145.779.999
06/03/2023;06/03/2023;DK1;1.074.030.029;144.300.003
06/03/2023;06/03/2023;DK1;1.078.869.995;144.949.997
06/03/2023;06/03/2023;DK1;1.115.859.985;149.919.998
06/03/2023;06/03/2023;DK1;1.197.140.015;160.839.996
06/03/2023;06/03/2023;DK1;1267.25.00;170.259.995
06/03/2023;06/03/2023;DK1;1.401.890.015;188.350.006
06/03/2023;06/03/2023;DK1;1.615.810.059;217.089.996
06/03/2023;06/03/2023;DK1;1.376.959.961;185
06/03/2023;06/03/2023;DK1;1.189.400.024;159.800.003
06/03/2023;06/03/2023;DK1;1.022.969.971;137.440.002
06/03/2023;06/03/2023;DK1;911.099.976;122.410.004
06/03/2023;06/03/2023;DK1;901.429.993;121.110.001
06/03/2023;06/03/2023;DK1;895.400.024;120.300.003
06/03/2023;06/03/2023;DK1;911.320.007;122.440.002
05/03/2023;06/03/2023;DK1;1.001.090.027;134.05.00
05/03/2023;05/03/2023;DK1;933.950.012;125.480.003
05/03/2023;05/03/2023;DK1;1.053.189.941;141.05.00
05/03/2023;05/03/2023;DK1;1.115.410.034;149.860.001
05/03/2023;05/03/2023;DK1;116.402.002;156.389.999
05/03/2023;05/03/2023;DK1;1.266.359.985;170.139.999
05/03/2023;05/03/2023;DK1;1.240.530.029;166.669.998
05/03/2023;05/03/2023;DK1;1.080.280.029;145.139.999
05/03/2023;05/03/2023;DK1;894.059.998;120.120.003
05/03/2023;05/03/2023;DK1;83.027.002;111.550.003
05/03/2023;05/03/2023;DK1;794.919.983;106.800.003
05/03/2023;05/03/2023;DK1;782.559.998;105.139.999
05/03/2023;05/03/2023;DK1;795.140.015;106.830.002
05/03/2023;05/03/2023;DK1;800.05.00;107.550.003
05/03/2023;05/03/2023;DK1;782.859.985;105.18.00
05/03/2023;05/03/2023;DK1;801.840.027;107.730.003
05/03/2023;05/03/2023;DK1;80.176.001;107.720.001
05/03/2023;05/03/2023;DK1;806.75;108.389.999
05/03/2023;05/03/2023;DK1;78.851.001;105.940.002
05/03/2023;05/03/2023;DK1;787.549.988;105.809.998
05/03/2023;05/03/2023;DK1;781.440.002;104.989.998
05/03/2023;05/03/2023;DK1;795.210.022;106.839.996
05/03/2023;05/03/2023;DK1;785.609.985;105.550.003
05/03/2023;05/03/2023;DK1;790.820.007;106.25.00
04/03/2023;05/03/2023;DK1;800.349.976;107.529.999
04/03/2023;04/03/2023;DK1;810.940.002;108.970.001
04/03/2023;04/03/2023;DK1;837.440.002;112.529.999
04/03/2023;04/03/2023;DK1;854.919.983;114.879.997
04/03/2023;04/03/2023;DK1;915.280.029;122.989.998
04/03/2023;04/03/2023;DK1;1.070.069.946;143.789.993
04/03/2023;04/03/2023;DK1;1.128.640.015;151.660.004
04/03/2023;04/03/2023;DK1;1.041.859.985;140
04/03/2023;04/03/2023;DK1;795.539.978;106.900.002
04/03/2023;04/03/2023;DK1;757.359.985;101.769.997
04/03/2023;04/03/2023;DK1;709.580.017;95.349.998
04/03/2023;04/03/2023;DK1;679.150.024;91.260.002
04/03/2023;04/03/2023;DK1;665.080.017;89.370.003
04/03/2023;04/03/2023;DK1;704.820.007;94.709.999
04/03/2023;04/03/2023;DK1;722.159.973;97.040.001
04/03/2023;04/03/2023;DK1;721.039.978;96.889.999
04/03/2023;04/03/2023;DK1;749.320.007;100.690.002
04/03/2023;04/03/2023;DK1;735.409.973;98.82
04/03/2023;04/03/2023;DK1;700.280.029;94.099.998
04/03/2023;04/03/2023;DK1;721.710.022;96.980.003
04/03/2023;04/03/2023;DK1;716.580.017;96.290.001
04/03/2023;04/03/2023;DK1;69.097.998;92.849.998
04/03/2023;04/03/2023;DK1;68.598.999;92.18.00
04/03/2023;04/03/2023;DK1;686.219.971;92.209.999
03/03/2023;04/03/2023;DK1;70.273.999;94.43.00
03/03/2023;03/03/2023;DK1;610.150.024;82
03/03/2023;03/03/2023;DK1;550.099.976;73.93
03/03/2023;03/03/2023;DK1;552.109.985;74.199.997
03/03/2023;03/03/2023;DK1;55.247.998;74.25.00
03/03/2023;03/03/2023;DK1;707.919.983;95.139.999
03/03/2023;03/03/2023;DK1;715.960.022;96.220.001
03/03/2023;03/03/2023;DK1;704.349.976;94.660.004
03/03/2023;03/03/2023;DK1;690.580.017;92.809.998
03/03/2023;03/03/2023;DK1;680.460.022;91.449.997
03/03/2023;03/03/2023;DK1;715.059.998;96.099.998
03/03/2023;03/03/2023;DK1;770.950.012;103.610.001
03/03/2023;03/03/2023;DK1;832.929.993;111.940.002
03/03/2023;03/03/2023;DK1;915.299.988;123.010.002
03/03/2023;03/03/2023;DK1;975.640.015;131.119.995
